,loss,step,model,iteration,degree_correction
71,13590.81640625,1420,NAA,0,False
72,13588.04296875,1440,NAA,0,False
73,13585.95703125,1460,NAA,0,False
74,13583.896484375,1480,NAA,0,False
75,13582.630859375,1500,NAA,0,False
76,13581.5625,1520,NAA,0,False
77,13579.755859375,1540,NAA,0,False
78,13578.0078125,1560,NAA,0,False
79,13577.091796875,1580,NAA,0,False
80,13575.462890625,1600,NAA,0,False
81,13572.060546875,1620,NAA,0,False
82,13569.208984375,1640,NAA,0,False
83,13560.8037109375,1660,NAA,0,False
84,13559.02734375,1680,NAA,0,False
85,13558.59375,1700,NAA,0,False
86,13558.1796875,1720,NAA,0,False
87,13557.1328125,1740,NAA,0,False
88,13556.62890625,1760,NAA,0,False
89,13556.2890625,1780,NAA,0,False
90,13555.9892578125,1800,NAA,0,False
91,13555.6884765625,1820,NAA,0,False
92,13555.3828125,1840,NAA,0,False
93,13555.056640625,1860,NAA,0,False
94,13554.693359375,1880,NAA,0,False
95,13554.271484375,1900,NAA,0,False
96,13553.775390625,1920,NAA,0,False
97,13553.248046875,1940,NAA,0,False
98,13552.783203125,1960,NAA,0,False
99,13552.306640625,1980,NAA,0,False
100,13551.5869140625,2000,NAA,0,False
101,13550.169921875,2020,NAA,0,False
102,13545.017578125,2040,NAA,0,False
103,13544.294921875,2060,NAA,0,False
104,13543.865234375,2080,NAA,0,False
105,13543.578125,2100,NAA,0,False
106,13543.3056640625,2120,NAA,0,False
107,13542.974609375,2140,NAA,0,False
108,13542.63671875,2160,NAA,0,False
109,13541.6943359375,2180,NAA,0,False
110,13541.126953125,2200,NAA,0,False
111,13540.1953125,2220,NAA,0,False
112,13539.0361328125,2240,NAA,0,False
113,13537.611328125,2260,NAA,0,False
114,13537.41796875,2280,NAA,0,False
115,13537.2216796875,2300,NAA,0,False
116,13536.775390625,2320,NAA,0,False
117,13536.59375,2340,NAA,0,False
118,13536.4560546875,2360,NAA,0,False
119,13536.3212890625,2380,NAA,0,False
120,13536.1875,2400,NAA,0,False
121,13536.0537109375,2420,NAA,0,False
122,13535.916015625,2440,NAA,0,False
123,13535.771484375,2460,NAA,0,False
124,13535.607421875,2480,NAA,0,False
125,13535.4140625,2500,NAA,0,False
126,13535.18359375,2520,NAA,0,False
127,13534.9033203125,2540,NAA,0,False
128,13534.306640625,2560,NAA,0,False
129,13528.6494140625,2580,NAA,0,False
130,13465.2919921875,2600,NAA,0,False
131,13438.478515625,2620,NAA,0,False
132,13427.958984375,2640,NAA,0,False
133,13411.89453125,2660,NAA,0,False
134,13409.8271484375,2680,NAA,0,False
135,13408.359375,2700,NAA,0,False
136,13405.3505859375,2720,NAA,0,False
137,13404.166015625,2740,NAA,0,False
138,13402.3798828125,2760,NAA,0,False
139,13387.3837890625,2780,NAA,0,False
140,13367.65625,2800,NAA,0,False
141,13362.3037109375,2820,NAA,0,False
142,13359.705078125,2840,NAA,0,False
143,13356.677734375,2860,NAA,0,False
144,13354.31640625,2880,NAA,0,False
145,13353.677734375,2900,NAA,0,False
146,13353.19921875,2920,NAA,0,False
147,13351.890625,2940,NAA,0,False
148,13313.6435546875,2960,NAA,0,False
149,13303.056640625,2980,NAA,0,False
150,13302.1552734375,3000,NAA,0,False
151,13301.6201171875,3020,NAA,0,False
152,13301.3125,3040,NAA,0,False
153,13301.099609375,3060,NAA,0,False
154,13300.916015625,3080,NAA,0,False
155,13300.7216796875,3100,NAA,0,False
156,13300.087890625,3120,NAA,0,False
157,13299.658203125,3140,NAA,0,False
158,13299.5029296875,3160,NAA,0,False
159,13299.36328125,3180,NAA,0,False
160,13299.244140625,3200,NAA,0,False
161,13299.130859375,3220,NAA,0,False
162,13299.0,3240,NAA,0,False
163,13298.8232421875,3260,NAA,0,False
164,13298.6005859375,3280,NAA,0,False
165,13298.443359375,3300,NAA,0,False
166,13298.349609375,3320,NAA,0,False
167,13298.27734375,3340,NAA,0,False
168,13298.2109375,3360,NAA,0,False
169,13298.1484375,3380,NAA,0,False
170,13298.0869140625,3400,NAA,0,False
171,13298.0234375,3420,NAA,0,False
172,13297.94921875,3440,NAA,0,False
173,13297.81640625,3460,NAA,0,False
174,13297.01953125,3480,NAA,0,False
175,13296.509765625,3500,NAA,0,False
176,13296.4580078125,3520,NAA,0,False
177,13296.404296875,3540,NAA,0,False
178,13296.33984375,3560,NAA,0,False
179,13296.1171875,3580,NAA,0,False
180,13286.56640625,3600,NAA,0,False
181,13285.162109375,3620,NAA,0,False
182,13284.77734375,3640,NAA,0,False
183,13284.462890625,3660,NAA,0,False
184,13284.037109375,3680,NAA,0,False
185,13281.693359375,3700,NAA,0,False
186,13280.89453125,3720,NAA,0,False
187,13280.75,3740,NAA,0,False
188,13280.6826171875,3760,NAA,0,False
189,13280.6328125,3780,NAA,0,False
190,13280.5888671875,3800,NAA,0,False
191,13280.5478515625,3820,NAA,0,False
192,13280.509765625,3840,NAA,0,False
193,13280.4736328125,3860,NAA,0,False
194,13280.439453125,3880,NAA,0,False
195,13280.4052734375,3900,NAA,0,False
196,13280.37109375,3920,NAA,0,False
197,13280.337890625,3940,NAA,0,False
198,13280.3037109375,3960,NAA,0,False
199,13280.267578125,3980,NAA,0,False
200,13280.2197265625,0,NSBM,0,False
201,13142.4326171875,20,NSBM,0,False
202,13077.05859375,40,NSBM,0,False
203,13026.900390625,60,NSBM,0,False
204,12981.6005859375,80,NSBM,0,False
205,12947.0341796875,100,NSBM,0,False
206,12921.5595703125,120,NSBM,0,False
207,12886.369140625,140,NSBM,0,False
208,12798.822265625,160,NSBM,0,False
209,12635.83984375,180,NSBM,0,False
210,12287.09375,200,NSBM,0,False
211,12017.8564453125,220,NSBM,0,False
212,11828.810546875,240,NSBM,0,False
213,11725.84765625,260,NSBM,0,False
214,11631.8115234375,280,NSBM,0,False
215,11473.2412109375,300,NSBM,0,False
216,11339.5869140625,320,NSBM,0,False
217,11224.447265625,340,NSBM,0,False
218,11165.15234375,360,NSBM,0,False
219,11114.8037109375,380,NSBM,0,False
220,11076.701171875,400,NSBM,0,False
221,11025.7109375,420,NSBM,0,False
222,10996.67578125,440,NSBM,0,False
223,10958.548828125,460,NSBM,0,False
224,10902.845703125,480,NSBM,0,False
225,10888.69140625,500,NSBM,0,False
226,10879.611328125,520,NSBM,0,False
227,10873.8935546875,540,NSBM,0,False
228,10857.4423828125,560,NSBM,0,False
229,10683.6630859375,580,NSBM,0,False
230,10626.0751953125,600,NSBM,0,False
231,10592.34375,620,NSBM,0,False
232,10571.455078125,640,NSBM,0,False
233,10550.099609375,660,NSBM,0,False
234,10531.458984375,680,NSBM,0,False
235,10507.4541015625,700,NSBM,0,False
236,10498.8544921875,720,NSBM,0,False
237,10490.7880859375,740,NSBM,0,False
238,10486.41015625,760,NSBM,0,False
239,10479.095703125,780,NSBM,0,False
240,10469.798828125,800,NSBM,0,False
241,10460.404296875,820,NSBM,0,False
242,10457.193359375,840,NSBM,0,False
243,10451.7939453125,860,NSBM,0,False
244,10429.537109375,880,NSBM,0,False
245,10420.3837890625,900,NSBM,0,False
246,10402.0185546875,920,NSBM,0,False
247,10395.201171875,940,NSBM,0,False
248,10393.087890625,960,NSBM,0,False
249,10389.115234375,980,NSBM,0,False
250,10384.451171875,1000,NSBM,0,False
251,10375.705078125,1020,NSBM,0,False
252,10366.80078125,1040,NSBM,0,False
253,10363.3857421875,1060,NSBM,0,False
254,10362.0283203125,1080,NSBM,0,False
255,10351.7109375,1100,NSBM,0,False
256,10332.9765625,1120,NSBM,0,False
257,10332.041015625,1140,NSBM,0,False
258,10331.259765625,1160,NSBM,0,False
259,10330.6962890625,1180,NSBM,0,False
260,10329.708984375,1200,NSBM,0,False
261,10328.38671875,1220,NSBM,0,False
262,10328.01171875,1240,NSBM,0,False
263,10327.130859375,1260,NSBM,0,False
264,10325.779296875,1280,NSBM,0,False
265,10325.193359375,1300,NSBM,0,False
266,10324.681640625,1320,NSBM,0,False
267,10321.22265625,1340,NSBM,0,False
268,10285.765625,1360,NSBM,0,False
269,10271.6689453125,1380,NSBM,0,False
270,10270.57421875,1400,NSBM,0,False
271,10270.361328125,1420,NSBM,0,False
272,10270.158203125,1440,NSBM,0,False
273,10268.703125,1460,NSBM,0,False
274,10264.22265625,1480,NSBM,0,False
275,10263.1416015625,1500,NSBM,0,False
276,10253.4189453125,1520,NSBM,0,False
277,10227.396484375,1540,NSBM,0,False
278,10223.1376953125,1560,NSBM,0,False
279,10220.673828125,1580,NSBM,0,False
280,10218.6982421875,1600,NSBM,0,False
281,10218.51953125,1620,NSBM,0,False
282,10218.431640625,1640,NSBM,0,False
283,10218.36328125,1660,NSBM,0,False
284,10218.3046875,1680,NSBM,0,False
285,10218.25,1700,NSBM,0,False
286,10218.197265625,1720,NSBM,0,False
287,10218.0283203125,1740,NSBM,0,False
288,10216.578125,1760,NSBM,0,False
289,10216.46875,1780,NSBM,0,False
290,10216.400390625,1800,NSBM,0,False
291,10216.3486328125,1820,NSBM,0,False
292,10216.30078125,1840,NSBM,0,False
293,10216.2353515625,1860,NSBM,0,False
294,10216.0478515625,1880,NSBM,0,False
295,10215.943359375,1900,NSBM,0,False
296,10215.8896484375,1920,NSBM,0,False
297,10215.73046875,1940,NSBM,0,False
298,10215.5703125,1960,NSBM,0,False
299,10215.490234375,1980,NSBM,0,False
300,10215.138671875,2000,NSBM,0,False
301,10201.822265625,2020,NSBM,0,False
302,10194.802734375,2040,NSBM,0,False
303,10193.75390625,2060,NSBM,0,False
304,10193.396484375,2080,NSBM,0,False
305,10193.1796875,2100,NSBM,0,False
306,10193.021484375,2120,NSBM,0,False
307,10192.9091796875,2140,NSBM,0,False
308,10192.8134765625,2160,NSBM,0,False
309,10192.435546875,2180,NSBM,0,False
310,10186.380859375,2200,NSBM,0,False
311,10185.359375,2220,NSBM,0,False
312,10185.1787109375,2240,NSBM,0,False
313,10185.1103515625,2260,NSBM,0,False
314,10185.05859375,2280,NSBM,0,False
315,10185.0146484375,2300,NSBM,0,False
316,10184.974609375,2320,NSBM,0,False
317,10184.9375,2340,NSBM,0,False
318,10184.9033203125,2360,NSBM,0,False
319,10184.8720703125,2380,NSBM,0,False
320,10184.841796875,2400,NSBM,0,False
321,10184.8154296875,2420,NSBM,0,False
322,10184.7890625,2440,NSBM,0,False
323,10184.7666015625,2460,NSBM,0,False
324,10184.7421875,2480,NSBM,0,False
325,10184.71875,2500,NSBM,0,False
326,10184.6982421875,2520,NSBM,0,False
327,10184.6787109375,2540,NSBM,0,False
328,10184.658203125,2560,NSBM,0,False
329,10184.640625,2580,NSBM,0,False
330,10184.623046875,2600,NSBM,0,False
331,10184.60546875,2620,NSBM,0,False
332,10184.59375,2640,NSBM,0,False
333,10184.57421875,2660,NSBM,0,False
334,10184.55859375,2680,NSBM,0,False
335,10184.517578125,2700,NSBM,0,False
336,10184.2451171875,2720,NSBM,0,False
337,10182.078125,2740,NSBM,0,False
338,10180.5361328125,2760,NSBM,0,False
339,10180.1396484375,2780,NSBM,0,False
340,10179.767578125,2800,NSBM,0,False
341,10179.50390625,2820,NSBM,0,False
342,10179.4189453125,2840,NSBM,0,False
343,10179.373046875,2860,NSBM,0,False
344,10179.3369140625,2880,NSBM,0,False
345,10179.302734375,2900,NSBM,0,False
346,10179.134765625,2920,NSBM,0,False
347,10177.2734375,2940,NSBM,0,False
348,10176.896484375,2960,NSBM,0,False
349,10176.8544921875,2980,NSBM,0,False
350,10176.833984375,3000,NSBM,0,False
351,10176.810546875,3020,NSBM,0,False
352,10176.5908203125,3040,NSBM,0,False
353,10176.52734375,3060,NSBM,0,False
354,10176.5078125,3080,NSBM,0,False
355,10176.4951171875,3100,NSBM,0,False
356,10176.484375,3120,NSBM,0,False
357,10176.47265625,3140,NSBM,0,False
358,10176.462890625,3160,NSBM,0,False
359,10176.453125,3180,NSBM,0,False
360,10176.443359375,3200,NSBM,0,False
361,10176.4345703125,3220,NSBM,0,False
362,10176.42578125,3240,NSBM,0,False
363,10176.4169921875,3260,NSBM,0,False
364,10176.408203125,3280,NSBM,0,False
365,10176.4091796875,3300,NSBM,0,False
366,10176.3955078125,3320,NSBM,0,False
367,10176.38671875,3340,NSBM,0,False
368,10176.37890625,3360,NSBM,0,False
369,10176.3720703125,3380,NSBM,0,False
370,10176.365234375,3400,NSBM,0,False
371,10176.3583984375,3420,NSBM,0,False
372,10176.3515625,3440,NSBM,0,False
373,10176.345703125,3460,NSBM,0,False
374,10176.287109375,3480,NSBM,0,False
375,10176.1806640625,3500,NSBM,0,False
376,10176.1650390625,3520,NSBM,0,False
377,10176.15234375,3540,NSBM,0,False
378,10176.146484375,3560,NSBM,0,False
379,10176.140625,3580,NSBM,0,False
380,10176.134765625,3600,NSBM,0,False
381,10176.1044921875,3620,NSBM,0,False
382,10176.046875,3640,NSBM,0,False
383,10176.001953125,3660,NSBM,0,False
384,10175.9736328125,3680,NSBM,0,False
385,10175.955078125,3700,NSBM,0,False
386,10175.939453125,3720,NSBM,0,False
387,10175.9296875,3740,NSBM,0,False
388,10175.919921875,3760,NSBM,0,False
389,10175.912109375,3780,NSBM,0,False
390,10175.904296875,3800,NSBM,0,False
391,10175.8984375,3820,NSBM,0,False
392,10175.892578125,3840,NSBM,0,False
393,10175.8857421875,3860,NSBM,0,False
394,10175.8916015625,3880,NSBM,0,False
395,,3900,NSBM,0,False
396,,3920,NSBM,0,False
397,,3940,NSBM,0,False
398,,3960,NSBM,0,False
399,,3980,NSBM,0,False
400,46494.84375,0,NAA,0,True
401,37719.6171875,20,NAA,0,True
402,33277.3125,40,NAA,0,True
403,29735.58984375,60,NAA,0,True
404,27918.193359375,80,NAA,0,True
405,26764.283203125,100,NAA,0,True
406,25719.771484375,120,NAA,0,True
407,24696.201171875,140,NAA,0,True
408,23626.466796875,160,NAA,0,True
409,22326.708984375,180,NAA,0,True
410,20670.17578125,200,NAA,0,True
411,19285.646484375,220,NAA,0,True
412,18481.669921875,240,NAA,0,True
413,18014.857421875,260,NAA,0,True
414,17699.51171875,280,NAA,0,True
415,17448.212890625,300,NAA,0,True
416,17283.947265625,320,NAA,0,True
417,17175.962890625,340,NAA,0,True
418,17094.173828125,360,NAA,0,True
419,17025.51953125,380,NAA,0,True
420,16949.955078125,400,NAA,0,True
421,16895.06640625,420,NAA,0,True
422,16857.859375,440,NAA,0,True
423,16823.40625,460,NAA,0,True
424,16782.4921875,480,NAA,0,True
425,16732.275390625,500,NAA,0,True
426,16679.9453125,520,NAA,0,True
427,16641.71484375,540,NAA,0,True
428,16596.201171875,560,NAA,0,True
429,16574.197265625,580,NAA,0,True
430,16550.6015625,600,NAA,0,True
431,16528.109375,620,NAA,0,True
432,16513.00390625,640,NAA,0,True
433,16494.892578125,660,NAA,0,True
434,16469.3828125,680,NAA,0,True
435,16437.26171875,700,NAA,0,True
436,16347.6884765625,720,NAA,0,True
437,16319.673828125,740,NAA,0,True
438,16306.232421875,760,NAA,0,True
439,16297.03515625,780,NAA,0,True
440,16287.845703125,800,NAA,0,True
441,16274.203125,820,NAA,0,True
442,16260.126953125,840,NAA,0,True
443,16249.953125,860,NAA,0,True
444,16235.2392578125,880,NAA,0,True
445,16213.4287109375,900,NAA,0,True
446,16153.4892578125,920,NAA,0,True
447,16137.1787109375,940,NAA,0,True
448,16129.515625,960,NAA,0,True
449,16120.5966796875,980,NAA,0,True
450,16112.4267578125,1000,NAA,0,True
451,16104.791015625,1020,NAA,0,True
452,16099.66796875,1040,NAA,0,True
453,16092.005859375,1060,NAA,0,True
454,16082.4482421875,1080,NAA,0,True
455,16059.1904296875,1100,NAA,0,True
456,16041.9267578125,1120,NAA,0,True
457,16031.77734375,1140,NAA,0,True
458,16026.7685546875,1160,NAA,0,True
459,16022.099609375,1180,NAA,0,True
460,16018.02734375,1200,NAA,0,True
461,16011.4599609375,1220,NAA,0,True
462,15986.0615234375,1240,NAA,0,True
463,15972.7685546875,1260,NAA,0,True
464,15951.390625,1280,NAA,0,True
465,15928.42578125,1300,NAA,0,True
466,15909.998046875,1320,NAA,0,True
467,15901.5791015625,1340,NAA,0,True
468,15898.359375,1360,NAA,0,True
469,15895.931640625,1380,NAA,0,True
470,15892.2109375,1400,NAA,0,True
471,15889.1552734375,1420,NAA,0,True
472,15887.6455078125,1440,NAA,0,True
473,15886.501953125,1460,NAA,0,True
474,15885.4765625,1480,NAA,0,True
475,15884.4970703125,1500,NAA,0,True
476,15883.509765625,1520,NAA,0,True
477,15882.341796875,1540,NAA,0,True
478,15879.6171875,1560,NAA,0,True
479,15877.765625,1580,NAA,0,True
480,15876.0947265625,1600,NAA,0,True
481,15874.3759765625,1620,NAA,0,True
482,15871.6201171875,1640,NAA,0,True
483,15870.447265625,1660,NAA,0,True
484,15869.625,1680,NAA,0,True
485,15868.892578125,1700,NAA,0,True
486,15868.1044921875,1720,NAA,0,True
487,15866.423828125,1740,NAA,0,True
488,15864.68359375,1760,NAA,0,True
489,15863.623046875,1780,NAA,0,True
490,15861.775390625,1800,NAA,0,True
491,15860.9453125,1820,NAA,0,True
492,15860.212890625,1840,NAA,0,True
493,15859.58203125,1860,NAA,0,True
494,15858.97265625,1880,NAA,0,True
495,15858.31640625,1900,NAA,0,True
496,15857.6796875,1920,NAA,0,True
497,15857.1796875,1940,NAA,0,True
498,15856.7314453125,1960,NAA,0,True
499,15856.302734375,1980,NAA,0,True
500,15855.892578125,2000,NAA,0,True
501,15855.5,2020,NAA,0,True
502,15855.119140625,2040,NAA,0,True
503,15854.748046875,2060,NAA,0,True
504,15854.375,2080,NAA,0,True
505,15853.970703125,2100,NAA,0,True
506,15853.3935546875,2120,NAA,0,True
507,15852.658203125,2140,NAA,0,True
508,15852.208984375,2160,NAA,0,True
509,15851.4580078125,2180,NAA,0,True
510,15847.3115234375,2200,NAA,0,True
511,15845.099609375,2220,NAA,0,True
512,15840.2412109375,2240,NAA,0,True
513,15839.2939453125,2260,NAA,0,True
514,15835.298828125,2280,NAA,0,True
515,15832.3447265625,2300,NAA,0,True
516,15828.5673828125,2320,NAA,0,True
517,15827.701171875,2340,NAA,0,True
518,15827.2685546875,2360,NAA,0,True
519,15826.916015625,2380,NAA,0,True
520,15826.607421875,2400,NAA,0,True
521,15826.3203125,2420,NAA,0,True
522,15826.048828125,2440,NAA,0,True
523,15825.7880859375,2460,NAA,0,True
524,15825.5341796875,2480,NAA,0,True
525,15825.279296875,2500,NAA,0,True
526,15824.958984375,2520,NAA,0,True
527,15823.84375,2540,NAA,0,True
528,15823.369140625,2560,NAA,0,True
529,15823.0556640625,2580,NAA,0,True
530,15822.6416015625,2600,NAA,0,True
531,15821.302734375,2620,NAA,0,True
532,15814.3564453125,2640,NAA,0,True
533,15812.9462890625,2660,NAA,0,True
534,15812.583984375,2680,NAA,0,True
535,15812.353515625,2700,NAA,0,True
536,15812.1650390625,2720,NAA,0,True
537,15811.9921875,2740,NAA,0,True
538,15811.8310546875,2760,NAA,0,True
539,15811.677734375,2780,NAA,0,True
540,15811.5302734375,2800,NAA,0,True
541,15811.38671875,2820,NAA,0,True
542,15811.2470703125,2840,NAA,0,True
543,15811.109375,2860,NAA,0,True
544,15810.96875,2880,NAA,0,True
545,15810.7548828125,2900,NAA,0,True
546,15810.158203125,2920,NAA,0,True
547,15809.951171875,2940,NAA,0,True
548,15809.720703125,2960,NAA,0,True
549,15808.7265625,2980,NAA,0,True
550,15808.3369140625,3000,NAA,0,True
551,15808.1298828125,3020,NAA,0,True
552,15807.701171875,3040,NAA,0,True
553,15805.478515625,3060,NAA,0,True
554,15804.466796875,3080,NAA,0,True
555,15804.0419921875,3100,NAA,0,True
556,15803.900390625,3120,NAA,0,True
557,15803.765625,3140,NAA,0,True
558,15803.6318359375,3160,NAA,0,True
559,15803.482421875,3180,NAA,0,True
560,15803.2109375,3200,NAA,0,True
561,15801.734375,3220,NAA,0,True
562,15801.20703125,3240,NAA,0,True
563,15800.96484375,3260,NAA,0,True
564,15800.693359375,3280,NAA,0,True
565,15800.50390625,3300,NAA,0,True
566,15800.3720703125,3320,NAA,0,True
567,15800.267578125,3340,NAA,0,True
568,15800.173828125,3360,NAA,0,True
569,15800.083984375,3380,NAA,0,True
570,15799.98828125,3400,NAA,0,True
571,15799.859375,3420,NAA,0,True
572,15798.9755859375,3440,NAA,0,True
573,15798.0556640625,3460,NAA,0,True
574,15797.7705078125,3480,NAA,0,True
575,15797.626953125,3500,NAA,0,True
576,15797.501953125,3520,NAA,0,True
577,15797.3564453125,3540,NAA,0,True
578,15797.1015625,3560,NAA,0,True
579,15796.890625,3580,NAA,0,True
580,15796.5458984375,3600,NAA,0,True
581,15796.458984375,3620,NAA,0,True
582,15796.3740234375,3640,NAA,0,True
583,15796.296875,3660,NAA,0,True
584,15796.216796875,3680,NAA,0,True
585,15796.12109375,3700,NAA,0,True
586,15795.8701171875,3720,NAA,0,True
587,15792.798828125,3740,NAA,0,True
588,15791.2626953125,3760,NAA,0,True
589,15790.97265625,3780,NAA,0,True
590,15790.80859375,3800,NAA,0,True
591,15790.5546875,3820,NAA,0,True
592,15786.73828125,3840,NAA,0,True
593,15785.138671875,3860,NAA,0,True
594,15784.0693359375,3880,NAA,0,True
595,15783.701171875,3900,NAA,0,True
596,15783.2744140625,3920,NAA,0,True
597,15782.919921875,3940,NAA,0,True
598,15782.64453125,3960,NAA,0,True
599,15782.51171875,3980,NAA,0,True
600,41339.4765625,0,NSBM,0,True
601,37401.15234375,20,NSBM,0,True
602,34306.79296875,40,NSBM,0,True
603,31483.435546875,60,NSBM,0,True
604,28549.984375,80,NSBM,0,True
605,25216.22265625,100,NSBM,0,True
606,21434.98046875,120,NSBM,0,True
607,17876.33984375,140,NSBM,0,True
608,15612.931640625,160,NSBM,0,True
609,14397.36328125,180,NSBM,0,True
610,13836.052734375,200,NSBM,0,True
611,13523.07421875,220,NSBM,0,True
612,13285.7197265625,240,NSBM,0,True
613,13115.02734375,260,NSBM,0,True
614,12980.1279296875,280,NSBM,0,True
615,12829.435546875,300,NSBM,0,True
616,12658.4609375,320,NSBM,0,True
617,12485.8681640625,340,NSBM,0,True
618,12348.951171875,360,NSBM,0,True
619,12257.580078125,380,NSBM,0,True
620,12187.6708984375,400,NSBM,0,True
621,12128.6376953125,420,NSBM,0,True
622,12065.81640625,440,NSBM,0,True
623,11990.556640625,460,NSBM,0,True
624,11915.2548828125,480,NSBM,0,True
625,11858.43359375,500,NSBM,0,True
626,11804.771484375,520,NSBM,0,True
627,11739.0791015625,540,NSBM,0,True
628,11667.77734375,560,NSBM,0,True
629,11595.8505859375,580,NSBM,0,True
630,11499.294921875,600,NSBM,0,True
631,11356.279296875,620,NSBM,0,True
632,11213.5185546875,640,NSBM,0,True
633,11014.1796875,660,NSBM,0,True
634,10892.8203125,680,NSBM,0,True
635,10841.3515625,700,NSBM,0,True
636,10782.357421875,720,NSBM,0,True
637,10704.189453125,740,NSBM,0,True
638,10646.453125,760,NSBM,0,True
639,10615.0390625,780,NSBM,0,True
640,10591.787109375,800,NSBM,0,True
641,10570.853515625,820,NSBM,0,True
642,10551.080078125,840,NSBM,0,True
643,10526.87109375,860,NSBM,0,True
644,10508.619140625,880,NSBM,0,True
645,10490.23828125,900,NSBM,0,True
646,10467.1875,920,NSBM,0,True
647,10442.5166015625,940,NSBM,0,True
648,10423.140625,960,NSBM,0,True
649,10391.033203125,980,NSBM,0,True
650,10374.091796875,1000,NSBM,0,True
651,10360.9677734375,1020,NSBM,0,True
652,10348.546875,1040,NSBM,0,True
653,10337.3759765625,1060,NSBM,0,True
654,10326.986328125,1080,NSBM,0,True
655,10320.3681640625,1100,NSBM,0,True
656,10315.16015625,1120,NSBM,0,True
657,10309.556640625,1140,NSBM,0,True
658,10304.1123046875,1160,NSBM,0,True
659,10299.0537109375,1180,NSBM,0,True
660,10292.48828125,1200,NSBM,0,True
661,10279.26953125,1220,NSBM,0,True
662,10268.7158203125,1240,NSBM,0,True
663,10262.3505859375,1260,NSBM,0,True
664,10257.810546875,1280,NSBM,0,True
665,10250.5556640625,1300,NSBM,0,True
666,10246.1396484375,1320,NSBM,0,True
667,10241.388671875,1340,NSBM,0,True
668,10235.56640625,1360,NSBM,0,True
669,10232.26953125,1380,NSBM,0,True
670,10229.2646484375,1400,NSBM,0,True
671,10225.806640625,1420,NSBM,0,True
672,10221.1484375,1440,NSBM,0,True
673,10217.9619140625,1460,NSBM,0,True
674,10215.3603515625,1480,NSBM,0,True
675,10211.80859375,1500,NSBM,0,True
676,10204.1494140625,1520,NSBM,0,True
677,10200.5654296875,1540,NSBM,0,True
678,10196.5556640625,1560,NSBM,0,True
679,10190.140625,1580,NSBM,0,True
680,10182.419921875,1600,NSBM,0,True
681,10172.306640625,1620,NSBM,0,True
682,10165.08984375,1640,NSBM,0,True
683,10154.4169921875,1660,NSBM,0,True
684,10150.01953125,1680,NSBM,0,True
685,10147.3115234375,1700,NSBM,0,True
686,10145.5986328125,1720,NSBM,0,True
687,10143.9150390625,1740,NSBM,0,True
